"","x"
"95750",344900
"95751",289900
"95752",498400
"95753",505000
"95754",386600
"95755",358300
"95756",598100
"95757",455500
"95758",789800
"95759",343600
"95760",570800
"95761",252200
"95762",493700
"95763",405800
"95764",323600
"95765",812000
"95766",273700
"95767",242600
"95768",273100
"95769",234700
"95770",517200
"95771",418500
"95772",1109800
"95773",256500
"95774",388800
"95775",547300
"95776",578800
"95777",262100
"95778",256100
"95779",192800
"95780",300000
"95781",302200
"95782",282700
"95783",633700
"95784",540200
"95785",266400
"95786",465800
"95787",348000
"95788",693100
"95789",342600
"95790",251500
"95791",345000
"95792",295800
"95793",507400
"95794",245400
"95795",381100
"95796",257100
"95797",192200
"95798",195300
"95799",222900
"95800",540800
"95801",219800
"95802",391100
"95803",269800
"95804",385300
"95805",499200
"95806",942400
"95807",294500
"95808",276800
"95809",198100
"95810",919500
"95811",453400
"95812",287300
"95813",393800
"95814",274800
"95815",275100
"95816",793800
"95817",483600
"95818",422300
"95819",279000
"95820",293600
"95821",329200
"95822",318400
"95823",241800
"95824",677400
"95825",373600
"95826",253800
"95827",326300
"95828",237300
"95829",325800
"95830",436200
"95831",2500000
"95832",316200
"95833",460600
"95834",443600
"95835",452700
"95836",441300
"95837",223200
"95838",596000
"95839",346600
"95840",328900
"95841",240800
"95842",453700
"95843",766900
"95844",226600
"95845",394300
"95846",458900
"95847",403100
"95848",559300
"95849",286600
"95850",1129400
"95851",284500
"95852",730300
"95853",281600
"95854",264200
"95855",574600
"95856",386700
"95857",415300
"95858",833300
"95859",495700
"95860",225400
"95861",399600
"95862",349100
"95863",367600
"95864",503600
"95865",346500
"95866",320600
"95867",381400
"95868",308000
"95869",460200
"95870",462700
"95871",271300
"95872",200000
"95873",279400
"95874",517800
"95875",429500
"95876",584200
"95877",847500
"95878",453700
"95879",260300
"95880",202900
"95881",320000
"95882",238200
"95883",267600
"95884",318000
"95885",548800
"95886",686400
"95887",300800
"95888",339600
"95889",322000
"95890",342800
"95891",368500
"95892",227200
"95893",257300
"95894",182500
"95895",377100
"95896",331600
"95897",337200
"95898",465800
"95899",339400
"95900",488400
"95901",399500
"95902",322300
"95903",350700
"95904",419200
"95905",420200
"95906",484400
"95907",479900
"95908",294100
"95909",332200
"95910",269200
"95911",477000
"95912",292400
"95913",238300
"95914",431400
"95915",314600
"95916",382000
"95917",655300
"95918",390700
"95919",551400
"95920",211600
"95921",355300
"95922",282200
"95923",557600
"95924",279900
"95925",341900
"95926",307600
"95927",380300
"95928",443000
"95929",243900
"95930",482400
"95931",1048000
"95932",302800
"95933",422300
"95934",356000
"95935",325700
"95936",452400
"95937",277900
"95938",525900
"95939",439200
"95940",306700
"95941",425700
"95942",348000
"95943",211700
"95944",321400
"95945",291300
"95946",447500
"95947",396800
"95948",216500
"95949",441000
"95950",303600
"95951",279800
"95952",316200
"95953",197600
"95954",464300
"95955",345600
"95956",297600
"95957",282100
"95958",413500
"95959",301600
"95960",201700
"95961",338500
"95962",281700
"95963",335300
"95964",301900
"95965",279100
"95966",518500
"95967",555200
"95968",369500
"95969",189700
"95970",251000
"95971",339600
"95972",442000
"95973",299800
"95974",263400
"95975",421000
"95976",331000
"95977",276300
"95978",519800
"95979",263100
"95980",337400
"95981",246300
"95982",782400
"95983",207700
"95984",449900
"95985",436600
"95986",456600
"95987",381700
"95988",336200
"95989",309200
"95990",438200
"95991",371200
"95992",396100
"95993",247900
"95994",952800
"95995",269900
"95996",445200
"95997",213400
"95998",383700
"95999",363000
"96000",310000
"96001",288200
"96002",302600
"96003",589500
"96004",430000
"96005",759400
"96006",219500
"96007",346200
"96008",294900
"96009",311700
"96010",119000
"96011",306600
"96012",366600
"96013",275700
"96014",189900
"96015",521400
"96016",305500
"96017",296900
"96018",384000
"96019",158100
"96020",573200
"96021",475200
"96022",376700
"96023",327700
"96024",650600
"96025",278400
"96026",502600
"96027",319200
"96028",556100
"96029",734700
"96030",473900
"96031",469700
"96032",286100
"96033",473300
"96034",687300
"96035",248400
"96036",243800
"96037",322200
"96038",623800
"96039",407500
"96040",834800
"96041",1161600
"96042",1163900
"96043",564200
"96044",301100
"96045",353200
"96046",286700
"96047",336300
"96048",1808900
"96049",440500
"96050",274100
"96051",392200
"96052",350200
"96053",264900
"96054",354900
"96055",421100
"96056",381200
"96057",275800
"96058",395700
"96059",383700
"96060",372000
"96061",661400
"96062",265000
"96063",234300
"96064",407100
"96065",454100
"96066",355600
"96067",301600
"96068",289100
"96069",433700
"96070",307900
"96071",275400
"96072",262700
"96073",748600
"96074",236100
"96075",376100
"96076",280500
"96077",323400
"96078",379300
"96079",353900
"96080",305900
"96081",263200
"96082",276900
"96083",347000
"96084",349600
"96085",646600
"96086",304000
"96087",279500
"96088",263600
"96089",279100
"96090",233600
"96091",298600
"96092",221100
"96093",332600
"96094",338100
"96095",451900
"96096",307500
"96097",278300
"96098",442000
"96099",350800
"96100",245100
"96101",472500
"96102",299800
"96103",373600
"96104",261100
"96105",239800
"96106",455800
"96107",300700
"96108",1374100
"96109",329100
"96110",316200
"96111",224600
"96112",462400
"96113",253400
"96114",299900
"96115",296900
"96116",520100
"96117",253600
"96118",531800
"96119",331800
"96120",272200
"96121",568600
"96122",340500
"96123",238800
"96124",335800
"96125",440400
"96126",366700
"96127",478600
"96128",294700
"96129",240500
"96130",250300
"96131",371600
"96132",210900
"96133",361300
"96134",285200
"96135",250400
"96136",234300
"96137",680600
"96138",1049000
"96139",374500
"96140",280000
"96141",290700
"96142",458100
"96143",2082800
"96144",293600
"96145",234600
"96146",330100
"96147",293100
"96148",450000
"96149",190000
"96150",243700
"96151",261300
"96152",644900
"96153",331800
"96154",298200
"96155",361100
"96156",294100
"96157",472300
"96158",500800
"96159",214300
"96160",354800
"96161",388300
"96162",277300
"96163",328500
"96164",335900
"96165",335200
"96166",319800
"96167",449200
"96168",348000
"96169",415100
"96170",455200
"96171",330600
"96172",538700
"96173",436000
"96174",341900
"96175",519200
"96176",460200
"96177",223700
"96178",602200
"96179",318700
"96180",365800
"96181",226400
"96182",341600
"96183",450600
"96184",560700
"96185",358200
"96186",303000
"96187",486000
"96188",588100
"96189",257900
"96190",359600
"96191",616800
"96192",561000
"96193",265400
"96194",460700
"96195",318000
"96196",783100
"96197",234700
"96198",274300
"96199",413600
"96200",437400
"96201",189700
"96202",278400
"96203",394500
"96204",118000
"96205",343200
"96206",346600
"96207",496100
"96208",462600
"96209",462800
"96210",261700
"96211",333100
"96212",236800
"96213",322200
"96214",491700
"96215",300000
"96216",361100
"96217",426000
"96218",352000
"96219",304400
"96220",225200
"96221",205300
"96222",534700
"96223",304900
"96224",300800
"96225",350200
"96226",216900
"96227",286200
"96228",455100
"96229",369100
"96230",549900
"96231",475400
"96232",194300
"96233",320700
"96234",281500
"96235",207500
"96236",353700
"96237",388100
"96238",434300
"96239",323000
"96240",309800
"96241",375200
"96242",235400
"96243",403800
"96244",414100
"96245",575000
"96246",339000
"96247",190100
"96248",233400
"96249",366800
"96250",259000
"96251",874800
"96252",373900
"96253",272500
"96254",464500
"96255",256000
"96256",320900
"96257",307800
"96258",355000
"96259",536900
"96260",797900
"96261",210100
"96262",278400
"96263",405500
"96264",255200
"96265",290500
"96266",630000
"96267",454900
"96268",318800
"96269",277900
"96270",495000
"96271",309500
"96272",322200
"96273",295000
"96274",357300
"96275",350600
"96276",550600
"96277",250300
"96278",726300
"96279",293800
"96280",286600
"96281",213500
"96282",510400
"96283",685900
"96284",321100
"96285",278600
"96286",489800
"96287",393800
"96288",399400
"96289",375900
"96290",358100
"96291",514800
"96292",253800
"96293",681300
"96294",175300
"96295",394700
"96296",725000
"96297",405900
"96298",633300
"96299",410100
"96300",292700
"96301",1985700
"96302",375100
"96303",385700
"96304",250400
"96305",335000
"96306",430300
"96307",1765400
"96308",264100
"96309",296600
"96310",362000
"96311",260000
"96312",264800
"96313",513600
"96314",325400
"96315",414500
"96316",243200
"96317",258200
"96318",377100
"96319",275900
"96320",230100
"96321",274300
"96322",310300
"96323",262000
"96324",323600
"96325",404700
"96326",203600
"96327",343700
"96328",271400
"96329",522500
"96330",271700
"96331",1122200
"96332",275800
"96333",209800
"96334",503800
"96335",323200
"96336",200000
"96337",322400
"96338",350200
"96339",352200
"96340",291400
"96341",670600
"96342",320000
"96343",238900
"96344",384300
"96345",833100
"96346",412300
"96347",933500
"96348",563000
"96349",648100
"96350",401400
"96351",143900
"96352",428200
"96353",486500
"96354",309300
"96355",385000
"96356",310000
"96357",354600
"96358",570000
"96359",329900
"96360",493100
"96361",221500
"96362",355000
"96363",439900
"96364",383600
"96365",337400
"96366",370000
"96367",390500
"96368",276700
"96369",205600
"96370",478300
"96371",547500
"96372",262400
"96373",369300
"96374",275500
"96375",395200
"96376",457900
"96377",735500
"96378",358800
"96379",354800
"96380",264600
"96381",360400
"96382",407500
"96383",353400
"96384",384000
"96385",278400
"96386",333600
"96387",510600
"96388",641300
"96389",188100
"96390",254900
"96391",305600
"96392",483500
"96393",304600
"96394",315900
"96395",321800
"96396",289900
"96397",352400
"96398",351500
"96399",228400
"96400",274300
"96401",235300
"96402",351400
"96403",1937100
"96404",245600
"96405",395000
"96406",558200
"96407",361000
"96408",258200
"96409",214700
"96410",348300
"96411",576000
"96412",248100
"96413",330900
"96414",253800
"96415",339900
"96416",539700
"96417",492400
"96418",221700
"96419",472700
"96420",390300
"96421",713300
"96422",705800
"96423",277700
"96424",193800
"96425",283400
"96426",666900
"96427",558300
"96428",226100
"96429",365300
"96430",346200
"96431",291200
"96432",277300
"96433",257300
"96434",333000
"96435",308400
"96436",509300
"96437",314700
"96438",485800
"96439",284400
"96440",194200
"96441",363100
"96442",412400
"96443",415900
"96444",251900
"96445",329000
"96446",321500
"96447",337500
"96448",751200
"96449",339200
"96450",348800
"96451",1177800
"96452",309200
"96453",1005000
"96454",468100
"96455",229600
"96456",283600
"96457",208600
"96458",327100
"96459",213500
"96460",354900
"96461",266600
"96462",238900
"96463",237100
"96464",412400
"96465",234200
"96466",373400
"96467",504200
"96468",538800
"96469",313000
"96470",387500
"96471",398200
"96472",209300
"96473",470700
"96474",363300
"96475",213500
"96476",284200
"96477",239800
"96478",259900
"96479",231500
"96480",248400
"96481",283500
"96482",670700
"96483",269300
"96484",193900
"96485",274500
"96486",414100
"96487",298600
"96488",500600
"96489",387500
"96490",320400
"96491",461700
"96492",314500
"96493",476800
"96494",234300
"96495",429000
"96496",348200
"96497",545000
"96498",304800
"96499",220500
"96500",298300
"96501",238600
"96502",411800
"96503",414800
"96504",303200
"96505",581300
"96506",185900
"96507",376500
"96508",360000
"96509",290100
"96510",313100
"96511",359100
"96512",845200
"96513",289400
"96514",277100
"96515",364300
"96516",323200
"96517",682400
"96518",228400
"96519",164000
"96520",390300
"96521",275300
"96522",357700
"96523",201100
"96524",385500
"96525",274200
"96526",246400
"96527",399700
"96528",465800
"96529",370100
"96530",513700
"96531",307300
"96532",233700
"96533",360000
"96534",441300
"96535",307300
"96536",501800
"96537",267700
"96538",526400
"96539",354100
"96540",265300
"96541",368100
"96542",426000
"96543",142800
"96544",247200
"96545",275400
"96546",457800
"96547",219900
"96548",364800
"96549",429700
"96550",504900
"96551",455000
"96552",389000
"96553",468500
"96554",329400
"96555",513200
"96556",637500
"96557",835800
"96558",368000
"96559",356700
"96560",380800
"96561",210300
"96562",262600
"96563",468600
"96564",315300
"96565",322200
"96566",340900
"96567",368600
"96568",321400
"96569",327400
"96570",251100
"96571",657300
"96572",355600
"96573",358400
"96574",337700
"96575",300800
"96576",360600
"96577",543000
"96578",316500
"96579",318100
"96580",301900
"96581",428800
"96582",511800
"96583",569700
"96584",637500
"96585",771500
"96586",233600
"96587",558900
"96588",215700
"96589",310100
"96590",584400
"96591",907600
"96592",832400
"96593",240500
"96594",362200
"96595",362900
"96596",339400
"96597",512000
"96598",424000
"96599",393600
"96600",616700
"96601",702600
"96602",288500
"96603",281300
"96604",322400
"96605",220900
"96606",743200
"96607",1544200
"96608",291800
"96609",321400
"96610",268600
"96611",1044500
"96612",622900
"96613",413100
"96614",289800
"96615",668900
"96616",419700
"96617",296000
"96618",305400
"96619",285400
"96620",332400
"96621",457800
"96622",375700
"96623",357800
"96624",223300
"96625",447100
"96626",343600
"96627",711200
"96628",292800
"96629",815500
"96630",387000
"96631",328500
"96632",198900
"96633",242300
"96634",393700
"96635",289600
"96636",229200
"96637",369300
"96638",211400
"96639",268200
"96640",371800
"96641",655900
"96642",305800
"96643",205300
"96644",318700
"96645",195400
"96646",354300
"96647",593600
"96648",729800
"96649",291400
"96650",273700
"96651",705300
"96652",393300
"96653",556200
"96654",532800
"96655",425200
"96656",678300
"96657",275000
"96658",337300
"96659",273200
"96660",372600
"96661",257200
"96662",275100
"96663",265200
"96664",337100
"96665",268700
"96666",274200
"96667",779700
"96668",375000
"96669",455300
"96670",632700
"96671",287200
"96672",258200
"96673",295300
"96674",279300
"96675",306700
"96676",285000
"96677",261200
"96678",352000
"96679",484900
"96680",281100
"96681",295200
"96682",293900
"96683",448800
"96684",1118900
"96685",286700
"96686",279000
"96687",215500
"96688",132800
"96689",235700
"96690",308600
"96691",365700
"96692",239100
"96693",462200
"96694",546000
"96695",283000
"96696",317500
"96697",221900
"96698",323900
"96699",376200
"96700",585400
"96701",653900
"96702",300100
"96703",593000
"96704",311800
"96705",801700
"96706",606600
"96707",770700
"96708",557800
"96709",525700
"96710",358500
"96711",374200
"96712",359100
"96713",559000
"96714",526300
"96715",565200
"96716",343500
"96717",464100
"96718",451300
"96719",705200
"96720",528200
"96721",450100
"96722",362700
"96723",417500
"96724",632100
"96725",267500
"96726",628700
"96727",690600
"96728",497500
"96729",448100
"96730",641100
"96731",384600
"96732",387000
"96733",818300
"96734",4576500
"96735",507700
"96736",321900
"96737",879000
"96738",600100
"96739",734900
"96740",522500
"96741",528100
"96742",2052600
"96743",300200
"96744",135500
"96745",330700
"96746",450400
"96747",407800
"96748",519300
"96749",446900
"96750",461800
"96751",422700
"96752",1246800
